frame,t,px,py,pz,qw,qx,qy,qz,jaw_open
1121,49.07566,0.2095758,0.4780372,0.2265912,1, 0, 0, 0,1
1122,49.1008,0.2095758,0.4780372,0.2265912,1, 0, 0, 0,1
1123,49.1268,0.2095758,0.4780372,0.2265912,1, 0, 0, 0,1
1124,49.15454,0.2095758,0.4780372,0.2265912,1, 0, 0, 0,1
1125,49.1823,0.2095758,0.4752629,0.2265912,1, 0, 0, 0,1
1126,49.20877,0.2095758,0.4724868,0.2265912,1, 0, 0, 0,1
1127,49.237,0.2095758,0.4698399,0.2265912,1, 0, 0, 0,1
1128,49.26338,0.2095758,0.4670165,0.2265912,1, 0, 0, 0,1
1129,49.29023,0.2095758,0.4643787,0.2265912,1, 0, 0, 0,1
1130,49.3164,0.2095758,0.4616944,0.2265912,1, 0, 0, 0,1
1131,49.34216,0.2095758,0.4590772,0.2265912,1, 0, 0, 0,1
1132,49.36937,0.2095758,0.4565011,0.2265912,1, 0, 0, 0,1
1133,49.39969,0.2095758,0.4537806,0.2265912,1, 0, 0, 0,1
1134,49.42757,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1135,49.45817,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1136,49.48428,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1137,49.51158,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1138,49.53867,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1139,49.56401,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1140,49.59082,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1141,49.61618,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1142,49.64281,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1143,49.67152,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1144,49.69797,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1145,49.72335,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1146,49.74918,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1147,49.77444,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1148,49.80024,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1149,49.82785,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1150,49.8542,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1151,49.88198,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1152,49.90985,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1153,49.93634,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1154,49.96206,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1155,49.98901,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1156,50.0146,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1157,50.03996,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1158,50.06735,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1159,50.09671,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1160,50.12204,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1161,50.14914,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1162,50.19011,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1163,50.21501,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1164,50.24094,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1165,50.26667,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1166,50.29262,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1167,50.31952,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1168,50.34606,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1169,50.37221,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1170,50.39782,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1171,50.42546,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1172,50.4548,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1173,50.48354,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1174,50.50965,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1175,50.53618,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1176,50.56274,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1177,50.58884,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1178,50.61465,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1179,50.64447,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1180,50.66967,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1181,50.69574,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1182,50.72082,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1183,50.74708,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1184,50.7733,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1185,50.79863,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1186,50.82359,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1187,50.85051,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1188,50.87621,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1189,50.90157,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1190,50.92802,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1191,50.9551,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1192,50.9818,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1193,51.00878,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1194,51.03419,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1195,51.06266,0.2095758,0.4507478,0.2265912,1, 0, 0, 0,1
1196,51.08935,0.2095758,0.4507478,0.2237444,1, 0, 0, 0,1
1197,51.1166,0.2095758,0.4507478,0.2210763,1, 0, 0, 0,1
1198,51.14774,0.2095758,0.4507478,0.2183506,1, 0, 0, 0,1
1199,51.17803,0.2095758,0.4507478,0.2152374,1, 0, 0, 0,1
1200,51.20802,0.2095758,0.4507478,0.2122082,1, 0, 0, 0,1
1201,51.24875,0.2095758,0.4507478,0.2092085,1, 0, 0, 0,1
1202,51.29399,0.2095758,0.4507478,0.2051359,1, 0, 0, 0,1
1203,51.31947,0.2095758,0.4507478,0.2006117,1, 0, 0, 0,1
1204,51.3459,0.2095758,0.4507478,0.1980646,1, 0, 0, 0,1
1205,51.37197,0.2095758,0.4507478,0.1954207,1, 0, 0, 0,1
1206,51.39833,0.2095758,0.4507478,0.1928133,1, 0, 0, 0,1
1207,51.42487,0.2095758,0.4507478,0.1901783,1, 0, 0, 0,1
1208,51.4515,0.2095758,0.4507478,0.187524,1, 0, 0, 0,1
1209,51.47717,0.2095758,0.4507478,0.1848612,1, 0, 0, 0,1
1210,51.50408,0.2095758,0.4507478,0.1822941,1, 0, 0, 0,1
1211,51.52993,0.2095758,0.4507478,0.179603,1, 0, 0, 0,1
1212,51.55525,0.2095758,0.4507478,0.1770184,1, 0, 0, 0,1
1213,51.58277,0.2095758,0.4507478,0.1744857,1, 0, 0, 0,1
1214,51.61375,0.2095758,0.4507478,0.1717339,1, 0, 0, 0,1
1215,51.64107,0.2095758,0.4507478,0.1686355,1, 0, 0, 0,1
1216,51.66985,0.2095758,0.4507478,0.1659043,1, 0, 0, 0,1
1217,51.69698,0.2095758,0.4507478,0.1630265,1, 0, 0, 0,1
1218,51.72384,0.2095758,0.4507478,0.1603132,1, 0, 0, 0,1
1219,51.75135,0.2095758,0.4507478,0.1576267,1, 0, 0, 0,1
1220,51.7783,0.2095758,0.4507478,0.154876,1, 0, 0, 0,1
1221,51.80657,0.2095758,0.4507478,0.152181,1, 0, 0, 0,1
1222,51.83469,0.2095758,0.4507478,0.1493537,1, 0, 0, 0,1
1223,51.86155,0.2095758,0.4507478,0.1465416,1, 0, 0, 0,1
1224,51.88914,0.2095758,0.4507478,0.1438566,1, 0, 0, 0,1
1225,51.916,0.2095758,0.4507478,0.1410965,1, 0, 0, 0,1
1226,51.94347,0.2095758,0.4507478,0.1384107,1, 0, 0, 0,1
1227,51.97197,0.2095758,0.4507478,0.1356639,1, 0, 0, 0,1
1228,52.00002,0.2095758,0.4507478,0.1328144,1, 0, 0, 0,1
1229,52.02882,0.2095758,0.4507478,0.1300088,1, 0, 0, 0,1
1230,52.05766,0.2095758,0.4507478,0.1271287,1, 0, 0, 0,1
1231,52.08444,0.2095758,0.4507478,0.1242456,1, 0, 0, 0,1
1232,52.11528,0.2095758,0.4507478,0.1215672,1, 0, 0, 0,1
1233,52.14555,0.2095758,0.4507478,0.1184828,1, 0, 0, 0,1
1234,52.17304,0.2095758,0.4507478,0.1154559,1, 0, 0, 0,1
1235,52.19905,0.2095758,0.4507478,0.1127073,1, 0, 0, 0,1
1236,52.22529,0.2095758,0.4507478,0.1127073,1, 0, 0, 0,1
1237,52.25218,0.2095758,0.4507478,0.1127073,1, 0, 0, 0,1
1238,52.2796,0.2095758,0.4507478,0.1127073,1, 0, 0, 0,1
1239,52.30676,0.2095758,0.4507478,0.1127073,1, 0, 0, 0,1
1240,52.33393,0.2095758,0.4507478,0.1127073,1, 0, 0, 0,1
1241,52.35982,0.2095758,0.4507478,0.1127073,1, 0, 0, 0,1
1242,52.386,0.2095758,0.4507478,0.1127073,1, 0, 0, 0,1
1243,52.4151,0.2095758,0.4507478,0.1127073,1, 0, 0, 0,1
1244,52.44597,0.2095758,0.4507478,0.1097971,1, 0, 0, 0,1
1245,52.47404,0.2095758,0.4507478,0.10671,1, 0, 0, 0,1
1246,52.49971,0.2095758,0.4507478,0.1039023,1, 0, 0, 0,1
1247,52.52721,0.2095758,0.4507478,0.1013361,1, 0, 0, 0,1
1248,52.55566,0.2095758,0.4507478,0.09858608,1, 0, 0, 0,1
1249,52.58083,0.2095758,0.4507478,0.09574068,1, 0, 0, 0,1
1250,52.61311,0.2095758,0.4507478,0.09322381,1, 0, 0, 0,1
1251,52.64009,0.2095758,0.4507478,0.09322381,1, 0, 0, 0,1
1252,52.66545,0.2095758,0.4507478,0.09322381,1, 0, 0, 0,1
1253,52.69197,0.2095758,0.4507478,0.09322381,1, 0, 0, 0,1
1254,52.71877,0.2095758,0.4507478,0.09322381,1, 0, 0, 0,1
1255,52.7447,0.2095758,0.4507478,0.09322381,1, 0, 0, 0,1
1256,52.77303,0.2095758,0.4507478,0.09322381,1, 0, 0, 0,1
1257,52.7998,0.2095758,0.4507478,0.09039092,1, 0, 0, 0,1
1258,52.82586,0.2095758,0.4507478,0.08771396,1, 0, 0, 0,1
1259,52.85212,0.2095758,0.4507478,0.08510768,1, 0, 0, 0,1
1260,52.87864,0.2095758,0.4507478,0.0824821,1, 0, 0, 0,1
1261,52.90603,0.2095758,0.4507478,0.07982969,1, 0, 0, 0,1
1262,52.9342,0.2095758,0.4507478,0.07982969,1, 0, 0, 0,1
1263,52.96193,0.2095758,0.4507478,0.07982969,1, 0, 0, 0,1
1264,52.98812,0.2095758,0.4507478,0.07982969,1, 0, 0, 0,1
1265,53.01591,0.2095758,0.4507478,0.07982969,1, 0, 0, 0,1
1266,53.04556,0.2095758,0.4507478,0.07982969,1, 0, 0, 0,1
1267,53.0734,0.2095758,0.4507478,0.07982969,1, 0, 0, 0,1
1268,53.10058,0.2095758,0.4507478,0.07982969,1, 0, 0, 0,1
1269,53.12771,0.2095758,0.4507478,0.07982969,1, 0, 0, 0,1
1270,53.15418,0.2095758,0.4507478,0.07982969,1, 0, 0, 0,1
1271,53.18019,0.2095758,0.4507478,0.07982969,1, 0, 0, 0,1
1272,53.20781,0.2095758,0.4507478,0.07982969,1, 0, 0, 0,1
1273,53.23566,0.2095758,0.4507478,0.07982969,1, 0, 0, 0,1
1274,53.26371,0.2095758,0.4507478,0.07704508,1, 0, 0, 0,1
1275,53.28981,0.2095758,0.4507478,0.07423973,1, 0, 0, 0,1
1276,53.31732,0.2095758,0.4507478,0.07162964,1, 0, 0, 0,1
1277,53.3452,0.2095758,0.4507478,0.06887925,1, 0, 0, 0,1
1278,53.37234,0.2095758,0.4507478,0.06887925,1, 0, 0, 0,1
1279,53.40001,0.2095758,0.4507478,0.06887925,1, 0, 0, 0,1
1280,53.42819,0.2095758,0.4507478,0.06887925,1, 0, 0, 0,1
1281,53.45444,0.2095758,0.4507478,0.06887925,1, 0, 0, 0,1
1282,53.48133,0.2095758,0.4507478,0.06887925,1, 0, 0, 0,1
1283,53.52285,0.2095758,0.4507478,0.06887925,1, 0, 0, 0,1
1284,53.54872,0.2095758,0.4507478,0.06887925,1, 0, 0, 0,1
1285,53.57602,0.2095758,0.4507478,0.06887925,1, 0, 0, 0,1
1286,53.60472,0.2095758,0.4507478,0.06887925,1, 0, 0, 0,1
1287,53.63397,0.2095758,0.4507478,0.06600952,1, 0, 0, 0,1
1288,53.66026,0.2095758,0.4507478,0.06308484,1, 0, 0, 0,1
1289,53.68534,0.2095758,0.4507478,0.06045616,1, 0, 0, 0,1
1290,53.71443,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,1
1291,53.75098,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,1
1292,53.78294,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,1
1293,53.81133,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,1
1294,53.84244,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,1
1295,53.87186,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,1
1296,53.90937,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,1
1297,53.94229,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,1
1298,53.97681,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,1
1299,54.02137,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,1
1300,54.08129,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,1
1301,54.11228,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,1
1302,54.14763,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,1
1303,54.17896,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,1
1304,54.21867,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,1
1305,54.25551,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,1
1306,54.29787,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,1
1307,54.33739,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,1
1308,54.3684,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,1
1309,54.39858,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,1
1310,54.43029,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,1
1311,54.46527,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,1
1312,54.50114,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,1
1313,54.53587,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,1
1314,54.57433,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,1
1315,54.60941,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,1
1316,54.64147,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,1
1317,54.67128,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,1
1318,54.7047,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,1
1319,54.73903,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,1
1320,54.77036,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,1
1321,54.8048,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,1
1322,54.89543,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,0
1323,54.9292,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,0
1324,54.96784,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,0
1325,55.00569,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,0
1326,55.04223,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,0
1327,55.07714,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,0
1328,55.11039,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,0
1329,55.14497,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,0
1330,55.17569,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,0
1331,55.2094,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,0
1332,55.24129,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,0
1333,55.27233,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,0
1334,55.30616,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,0
1335,55.34066,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,0
1336,55.37365,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,0
1337,55.4071,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,0
1338,55.43946,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,0
1339,55.47306,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,0
1340,55.50971,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,0
1341,55.54221,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,0
1342,55.57483,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,0
1343,55.6056,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,0
1344,55.63886,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,0
1345,55.67175,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,0
1346,55.70409,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,0
1347,55.73948,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,0
1348,55.77214,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,0
1349,55.80375,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,0
1350,55.83358,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,0
1351,55.86248,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,0
1352,55.89334,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,0
1353,55.92301,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,0
1354,55.95194,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,0
1355,55.98319,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,0
1356,56.01237,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,0
1357,56.04144,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,0
1358,56.07149,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,0
1359,56.10064,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,0
1360,56.13166,0.2095758,0.4507478,0.05794775,1, 0, 0, 0,0
1361,56.16219,0.2095758,0.4507478,0.0610503,1, 0, 0, 0,0
1362,56.18969,0.2095758,0.4507478,0.06410289,1, 0, 0, 0,0
1363,56.21658,0.2095758,0.4507478,0.06685317,1, 0, 0, 0,0
1364,56.24453,0.2095758,0.4507478,0.06954229,1, 0, 0, 0,0
1365,56.27151,0.2095758,0.4507478,0.07233751,1, 0, 0, 0,0
1366,56.29957,0.2095758,0.4507478,0.07503498,1, 0, 0, 0,0
1367,56.33697,0.2095758,0.4507478,0.07784104,1, 0, 0, 0,0
1368,56.36796,0.2095758,0.4507478,0.08158088,1, 0, 0, 0,0
1369,56.40995,0.2095758,0.4507478,0.0846802,1, 0, 0, 0,0
1370,56.43796,0.2095758,0.4507478,0.08887959,1, 0, 0, 0,0
1371,56.4645,0.2095758,0.4507478,0.09167969,1, 0, 0, 0,0
1372,56.49471,0.2095758,0.4507478,0.09433401,1, 0, 0, 0,0
1373,56.52066,0.2095758,0.4507478,0.09735513,1, 0, 0, 0,0
1374,56.54926,0.2095758,0.4507478,0.09995043,1, 0, 0, 0,0
1375,56.57624,0.2095758,0.4507478,0.1028094,1, 0, 0, 0,0
1376,56.60511,0.2095758,0.4507478,0.1055077,1, 0, 0, 0,0
1377,56.63448,0.2095758,0.4507478,0.1083955,1, 0, 0, 0,0
1378,56.66484,0.2095758,0.4507478,0.1113321,1, 0, 0, 0,0
1379,56.69318,0.2095758,0.4507478,0.1143677,1, 0, 0, 0,0
1380,56.72301,0.2095758,0.4507478,0.1172025,1, 0, 0, 0,0
1381,56.75126,0.2095758,0.4507478,0.1201848,1, 0, 0, 0,0
1382,56.78054,0.2095758,0.4507478,0.12301,1, 0, 0, 0,0
1383,56.81133,0.2095758,0.4507478,0.1259379,1, 0, 0, 0,0
1384,56.84142,0.2095758,0.4507478,0.1290172,1, 0, 0, 0,0
1385,56.87168,0.2095758,0.4507478,0.1320257,1, 0, 0, 0,0
1386,56.90171,0.2095758,0.4507478,0.1350516,1, 0, 0, 0,0
1387,56.93141,0.2095758,0.4507478,0.1380554,1, 0, 0, 0,0
1388,56.95982,0.2095758,0.4507478,0.1410252,1, 0, 0, 0,0
1389,56.98847,0.2095758,0.4507478,0.1438659,1, 0, 0, 0,0
1390,57.02488,0.2095758,0.4507478,0.1467308,1, 0, 0, 0,0
1391,57.06088,0.2095758,0.4507478,0.1503724,1, 0, 0, 0,0
1392,57.09556,0.2095758,0.4507478,0.1539719,1, 0, 0, 0,0
1393,57.14569,0.2095758,0.4507478,0.1574402,1, 0, 0, 0,0
1394,57.19533,0.2095758,0.4507478,0.1624534,1, 0, 0, 0,0
1395,57.22467,0.2095758,0.4507478,0.1674166,1, 0, 0, 0,0
1396,57.25573,0.2095758,0.4507478,0.170351,1, 0, 0, 0,0
1397,57.28948,0.2095758,0.4507478,0.1734568,1, 0, 0, 0,0
1398,57.32318,0.2095758,0.4507478,0.1768317,1, 0, 0, 0,0
1399,57.35636,0.2095758,0.4507478,0.1802015,1, 0, 0, 0,0
1400,57.38733,0.2095758,0.4507478,0.1835197,1, 0, 0, 0,0
1401,57.41726,0.2095758,0.4507478,0.1866171,1, 0, 0, 0,0
1402,57.44927,0.2095758,0.4507478,0.1896102,1, 0, 0, 0,0
1403,57.49604,0.2095758,0.4507478,0.1928108,1, 0, 0, 0,0
1404,57.52567,0.2095758,0.4507478,0.1974878,1, 0, 0, 0,0
1405,57.55313,0.2095758,0.4507478,0.2004511,1, 0, 0, 0,0
1406,57.58273,0.2095758,0.4507478,0.2031976,1, 0, 0, 0,0
1407,57.61196,0.2095758,0.4507478,0.2061566,1, 0, 0, 0,0
1408,57.64271,0.2095758,0.4507478,0.2090799,1, 0, 0, 0,0
1409,57.67342,0.2095758,0.4507478,0.2121553,1, 0, 0, 0,0
1410,57.70142,0.2095758,0.4507478,0.2152263,1, 0, 0, 0,0
1411,57.73117,0.2095758,0.4507478,0.2180254,1, 0, 0, 0,0
1412,57.76072,0.2095758,0.4507478,0.2210014,1, 0, 0, 0,0
1413,57.79023,0.2095758,0.4507478,0.2239558,1, 0, 0, 0,0
1414,57.81961,0.2095758,0.4507478,0.2269074,1, 0, 0, 0,0
1415,57.84978,0.2095758,0.4507478,0.2298455,1, 0, 0, 0,0
1416,57.8784,0.2095758,0.4507478,0.2328622,1, 0, 0, 0,0
1417,57.91071,0.2095758,0.4507478,0.235724,1, 0, 0, 0,0
1418,57.94089,0.2095758,0.4507478,0.2389549,1, 0, 0, 0,0
1419,57.97,0.2095758,0.4507478,0.2419733,1, 0, 0, 0,0
1420,57.99954,0.2095758,0.4507478,0.244884,1, 0, 0, 0,0
1421,58.03032,0.2095758,0.4507478,0.2478386,1, 0, 0, 0,0
1422,58.05968,0.2095758,0.4507478,0.250916,1, 0, 0, 0,0
1423,58.08867,0.2095758,0.4507478,0.2538525,1, 0, 0, 0,0
1424,58.11854,0.2095758,0.4507478,0.2567511,1, 0, 0, 0,0
1425,58.14747,0.2095758,0.4507478,0.2597383,1, 0, 0, 0,0
1426,58.17566,0.2095758,0.4507478,0.2626312,1, 0, 0, 0,0
1427,58.20468,0.2095758,0.4507478,0.2654501,1, 0, 0, 0,0
1428,58.23473,0.2095758,0.4507478,0.2683524,1, 0, 0, 0,0
1429,58.26249,0.2095758,0.4507478,0.2713573,1, 0, 0, 0,0
1430,58.29269,0.2095758,0.4507478,0.2741331,1, 0, 0, 0,0
1431,58.3247,0.2095758,0.4507478,0.2771534,1, 0, 0, 0,0
1432,58.3545,0.2095758,0.4507478,0.2803547,1, 0, 0, 0,0
1433,58.38623,0.2095758,0.4507478,0.2833345,1, 0, 0, 0,0
1434,58.41701,0.2095758,0.4507478,0.2865069,1, 0, 0, 0,0
1435,58.44627,0.2095758,0.4507478,0.2895855,1, 0, 0, 0,0
1436,58.47626,0.2095758,0.4507478,0.2925111,1, 0, 0, 0,0
1437,58.50829,0.2095758,0.4507478,0.2955105,1, 0, 0, 0,0
1438,58.53861,0.2095758,0.4507478,0.2987136,1, 0, 0, 0,0
1439,58.57019,0.2095758,0.4507478,0.3017453,1, 0, 0, 0,0
1440,58.6007,0.2095758,0.4507478,0.3049031,1, 0, 0, 0,0
1441,58.63274,0.2095758,0.4507478,0.3079537,1, 0, 0, 0,0
1442,58.66124,0.2095758,0.4507478,0.3111579,1, 0, 0, 0,0
1443,58.68969,0.2095758,0.4507478,0.3140085,1, 0, 0, 0,0
1444,58.71825,0.2095758,0.4507478,0.3168532,1, 0, 0, 0,0
1445,58.74764,0.2095758,0.4507478,0.3197087,1, 0, 0, 0,0
1446,58.77857,0.2095758,0.4507478,0.3226483,1, 0, 0, 0,0
1447,58.80822,0.2095758,0.4507478,0.3257407,1, 0, 0, 0,0
1448,58.83794,0.2095758,0.4507478,0.3287058,1, 0, 0, 0,0
1449,58.86644,0.2095758,0.4507478,0.3316782,1, 0, 0, 0,0
1450,58.89768,0.2095758,0.4507478,0.334528,1, 0, 0, 0,0
1451,58.92696,0.2095758,0.4507478,0.3376524,1, 0, 0, 0,0
1452,58.95949,0.2095758,0.4507478,0.3405806,1, 0, 0, 0,0
1453,58.98849,0.2095758,0.4507478,0.343833,1, 0, 0, 0,0
1454,59.02105,0.2095758,0.4507478,0.3467332,1, 0, 0, 0,0
1455,59.05146,0.2095758,0.4507478,0.3499889,1, 0, 0, 0,0
1456,59.07851,0.2095758,0.4507478,0.3530296,1, 0, 0, 0,0
1457,59.10929,0.2095758,0.4507478,0.3557348,1, 0, 0, 0,0
1458,59.13929,0.2095758,0.4507478,0.3588133,1, 0, 0, 0,0
1459,59.1706,0.2095758,0.4507478,0.3618134,1, 0, 0, 0,0
1460,59.20131,0.2095758,0.4507478,0.3649437,1, 0, 0, 0,0
1461,59.23133,0.2095758,0.4507478,0.3680149,1, 0, 0, 0,0
1462,59.26365,0.2095758,0.4507478,0.3710173,1, 0, 0, 0,0
1463,59.29262,0.2095758,0.4507478,0.3742493,1, 0, 0, 0,0
1464,59.32627,0.2095758,0.4507478,0.3771455,1, 0, 0, 0,0
1465,59.35965,0.2095758,0.4507478,0.3805113,1, 0, 0, 0,0
1466,59.39603,0.2095758,0.4507478,0.3838491,1, 0, 0, 0,0
1467,59.43365,0.2095758,0.4507478,0.3874866,1, 0, 0, 0,0
1468,59.46839,0.2095758,0.4507478,0.3912487,1, 0, 0, 0,0
1469,59.50057,0.2095758,0.4507478,0.3947229,1, 0, 0, 0,0
1470,59.53375,0.2095758,0.4507478,0.3979408,1, 0, 0, 0,0
1471,59.56351,0.2095758,0.4507478,0.4012586,1, 0, 0, 0,0
1472,59.59494,0.2095758,0.4507478,0.4042355,1, 0, 0, 0,0
1473,59.62681,0.2095758,0.4507478,0.407378,1, 0, 0, 0,0
1474,59.65604,0.2095758,0.4507478,0.4105647,1, 0, 0, 0,0
1475,59.68695,0.2095758,0.4507478,0.4134881,1, 0, 0, 0,0
1476,59.71909,0.2095758,0.4507478,0.4165785,1, 0, 0, 0,0
1477,59.75113,0.2095758,0.4507478,0.4197932,1, 0, 0, 0,0
1478,59.78276,0.2095758,0.4507478,0.4229963,1, 0, 0, 0,0
