frame,t,hand,p_x,p_y,p_z,qw,qx,qy,qz,is_open,close_event,open_event,box_x,box_y,box_z,center_x,center_y,center_z,enable_squeeze,squeeze_amount,squeeze_alpha_step
459,13.54673,left,3.237864,0.07722356,0.6422222,0.584466,0.3603114,0.6374714,0.3495789,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
459,13.54673,right,2.907587,-0.345642,0.5906386,0.5939277,0.4014193,0.1757507,0.6747031,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
460,13.56745,left,3.23151,0.07481884,0.6422691,0.5833066,0.3636501,0.6377899,0.3474711,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
460,13.56745,right,2.897421,-0.3465536,0.5898544,0.594192,0.4038761,0.1741417,0.6734201,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
461,13.58772,left,3.218311,0.06990385,0.6424284,0.5809904,0.3706105,0.6384528,0.3427478,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
461,13.58772,right,2.87639,-0.348678,0.5891931,0.5931143,0.4065999,0.1743241,0.6726836,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
462,13.60813,left,3.20429,0.06290745,0.6431823,0.582083,0.3808982,0.6346563,0.3366116,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
462,13.60813,right,2.855084,-0.3517341,0.5889132,0.5909678,0.4081188,0.1762244,0.6731576,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
463,13.62859,left,3.190526,0.05672731,0.6437933,0.5792991,0.3881423,0.6355825,0.3313502,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
463,13.62859,right,2.832113,-0.3547185,0.5890509,0.5915374,0.4137264,0.1716991,0.6703979,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
464,13.64873,left,3.176446,0.04872166,0.646168,0.574545,0.3976512,0.636242,0.3270592,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
464,13.64873,right,2.806983,-0.3549313,0.590368,0.5975701,0.4194877,0.1628481,0.6636419,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
465,13.66881,left,3.161174,0.04277356,0.6481438,0.5710726,0.4047784,0.638096,0.3207243,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
465,13.66881,right,2.780682,-0.3540795,0.5929903,0.6050652,0.4227926,0.1563936,0.6562648,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
466,13.6892,left,3.152174,0.03993857,0.6497818,0.5714584,0.4075156,0.6377459,0.3172483,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
466,13.6892,right,2.7677,-0.3537652,0.5948951,0.6086664,0.4252785,0.1533687,0.6520288,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
467,13.70947,left,3.131728,0.03562731,0.653294,0.5673255,0.4080429,0.6417895,0.3158306,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
467,13.70947,right,2.741284,-0.3529174,0.5989861,0.6142152,0.4257752,0.1515328,0.6469103,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
468,13.73004,left,3.109662,0.02896345,0.6592939,0.5771421,0.4175137,0.6303889,0.3085436,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
468,13.73004,right,2.714457,-0.3541583,0.6037942,0.6166905,0.424108,0.150223,0.6459554,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
469,13.7507,left,3.085453,0.02722792,0.6642454,0.5744971,0.4120281,0.6354405,0.3104856,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
469,13.7507,right,2.6884,-0.3586985,0.6079787,0.6143631,0.4208407,0.1473345,0.6509561,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
470,13.77145,left,3.057465,0.02882495,0.6687396,0.5748906,0.3989408,0.6409549,0.3154742,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
470,13.77145,right,2.663257,-0.364661,0.6114981,0.6094177,0.4204077,0.14212,0.6570154,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
471,13.79262,left,3.031158,0.0325159,0.6723896,0.5781378,0.3854294,0.6457273,0.3166024,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
471,13.79262,right,2.640015,-0.3706563,0.6154029,0.6046586,0.4222184,0.1349796,0.6617402,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
472,13.81395,left,3.007447,0.03559246,0.6758541,0.5817238,0.374609,0.6489376,0.3164578,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
472,13.81395,right,2.619311,-0.3724464,0.6205705,0.6051849,0.4220817,0.1311652,0.6621133,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
473,13.83448,left,2.997167,0.03711186,0.6772895,0.5814988,0.3687487,0.6523249,0.3167899,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
473,13.83448,right,2.610153,-0.3723505,0.6239626,0.607279,0.4237988,0.1303319,0.6592575,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
474,13.85584,left,2.97899,0.03882874,0.6800712,0.5802773,0.3618189,0.6576435,0.3160229,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
474,13.85584,right,2.592715,-0.3695911,0.631539,0.6133789,0.4261777,0.1327376,0.6515517,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
475,13.87731,left,2.966572,0.03560263,0.6844363,0.5787963,0.3669063,0.6571519,0.3138886,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
475,13.87731,right,2.578099,-0.3665479,0.6401854,0.6189163,0.4282387,0.1397735,0.6434421,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
476,13.89994,left,2.955764,0.03055631,0.688432,0.5728744,0.3739021,0.6579974,0.3147249,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
476,13.89994,right,2.566924,-0.3669086,0.6483027,0.6189883,0.433533,0.1487224,0.6377965,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
477,13.92052,left,2.947407,0.02556207,0.691218,0.5679028,0.3822057,0.6583124,0.3130975,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
477,13.92052,right,2.557463,-0.3717825,0.6534567,0.6112847,0.440216,0.1558039,0.638957,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
478,13.94142,left,2.937186,0.02247092,0.6928295,0.5667451,0.3875502,0.6569985,0.3113805,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
478,13.94142,right,2.546753,-0.375297,0.6566209,0.6051043,0.441756,0.1626592,0.6420611,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
479,13.96181,left,2.92658,0.01946157,0.6940706,0.566691,0.3912443,0.6548715,0.3113397,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
479,13.96181,right,2.535064,-0.3784872,0.6571959,0.6020169,0.4408366,0.1641202,0.6452157,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
480,13.98215,left,2.915369,0.01897351,0.6945206,0.5653946,0.3897057,0.656285,0.3126474,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
480,13.98215,right,2.523031,-0.3805845,0.6565976,0.6010713,0.4401983,0.1623417,0.6469806,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
481,14.00269,left,2.903224,0.01860739,0.6950068,0.5675355,0.3880176,0.6544747,0.3146564,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
481,14.00269,right,2.51017,-0.3820764,0.6530794,0.6018816,0.4371737,0.1564243,0.64973,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
482,14.02318,left,2.896878,0.01728652,0.6959164,0.5683904,0.3882062,0.6521983,0.3175936,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
482,14.02318,right,2.504195,-0.3829987,0.6519196,0.6013504,0.4358117,0.1551348,0.6514438,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
483,14.04352,left,2.885012,0.01518245,0.6974941,0.5645186,0.3866749,0.6522687,0.3261085,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
483,14.04352,right,2.493624,-0.3841512,0.6491452,0.5994024,0.4322554,0.1549048,0.6556497,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
484,14.06386,left,2.874547,0.01297601,0.6982619,0.5623066,0.3878458,0.6509901,0.3310571,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
484,14.06386,right,2.484172,-0.3842564,0.6475497,0.5981994,0.4292931,0.1569988,0.6581917,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
485,14.08435,left,2.865802,0.01255425,0.6976819,0.5636908,0.3902324,0.6490003,0.329803,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
485,14.08435,right,2.476412,-0.3825209,0.6474674,0.5997972,0.4322749,0.156947,0.6547895,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
486,14.10457,left,2.859122,0.01414552,0.6961718,0.5654973,0.3931708,0.6483878,0.3243806,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
486,14.10457,right,2.468951,-0.376051,0.6489947,0.6047211,0.4326897,0.1623078,0.6486511,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
487,14.1253,left,2.853184,0.01642298,0.694883,0.5627383,0.3933646,0.6525027,0.3206714,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
487,14.1253,right,2.461709,-0.3657725,0.6520079,0.6130854,0.4306483,0.1702138,0.6400747,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
488,14.14632,left,2.846163,0.01907482,0.6943965,0.5591964,0.3911026,0.6563274,0.3218268,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
488,14.14632,right,2.452918,-0.3571419,0.6532277,0.6211875,0.4328972,0.1678617,0.631307,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
489,14.16666,left,2.842226,0.020319,0.6943372,0.558145,0.3901043,0.6575683,0.3223302,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
489,14.16666,right,2.448023,-0.3531295,0.6536379,0.6248713,0.4337213,0.1657412,0.6276556,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
490,14.18721,left,2.833808,0.0229587,0.6946454,0.5582871,0.3889638,0.6576079,0.3233797,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
490,14.18721,right,2.43689,-0.3457755,0.6533597,0.6329139,0.4359163,0.1559039,0.6205571,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
491,14.20784,left,2.826697,0.02638123,0.6940693,0.5551198,0.3877998,0.6603413,0.324658,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
491,14.20784,right,2.425267,-0.3389975,0.6523787,0.6398917,0.4368763,0.1458116,0.6151558,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
492,14.22826,left,2.82032,0.02716035,0.6951106,0.5533608,0.3923352,0.658161,0.3266329,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
492,14.22826,right,2.414352,-0.3333711,0.6519732,0.6437063,0.436533,0.1404202,0.612669,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
493,14.24891,left,2.813531,0.02799674,0.6964735,0.5514636,0.3977847,0.6553442,0.3289061,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
493,14.24891,right,2.405341,-0.3294636,0.6521577,0.6421785,0.4376925,0.1403703,0.6134561,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
494,14.26947,left,2.807252,0.0303837,0.6964824,0.5520924,0.4036081,0.6519518,0.3274957,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
494,14.26947,right,2.397775,-0.3264753,0.6530712,0.6386293,0.4415205,0.1435868,0.6136735,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
495,14.28993,left,2.804481,0.03245286,0.6960099,0.5543425,0.4071305,0.6494468,0.324296,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
495,14.28993,right,2.395798,-0.3257162,0.654575,0.6345311,0.4454824,0.1496394,0.6136153,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
496,14.31011,left,2.799061,0.03744783,0.6942859,0.5577781,0.4118195,0.6469634,0.3173749,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
496,14.31011,right,2.389393,-0.3209712,0.6560706,0.6317021,0.4481803,0.1599085,0.6119773,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
497,14.33039,left,2.793048,0.04587916,0.6901994,0.5584682,0.4113568,0.6501102,0.3102507,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
497,14.33039,right,2.380028,-0.3138254,0.6555066,0.6340322,0.446754,0.1659794,0.6089867,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
498,14.35181,left,2.786056,0.05473556,0.6865098,0.5584886,0.409828,0.6537998,0.3044296,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
498,14.35181,right,2.368284,-0.3038999,0.6527162,0.6400223,0.4421469,0.1699514,0.6049745,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
499,14.37207,left,2.776707,0.06379937,0.682349,0.5611862,0.4090278,0.6543993,0.299212,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
499,14.37207,right,2.35628,-0.2948787,0.6487973,0.6459162,0.4395087,0.1698097,0.6006572,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
500,14.39221,left,2.765223,0.07292885,0.6784612,0.5640395,0.4068767,0.6543644,0.2968468,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
500,14.39221,right,2.341189,-0.2861723,0.6435595,0.6525131,0.4345944,0.1676962,0.5976892,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
501,14.4127,left,2.752823,0.08327059,0.6735017,0.5669706,0.4019189,0.6558122,0.2948149,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
501,14.4127,right,2.326613,-0.2775127,0.6378158,0.658901,0.4287629,0.1646121,0.5957472,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
502,14.43295,left,2.745466,0.08987936,0.6701694,0.5675049,0.3973995,0.6583582,0.2942385,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
502,14.43295,right,2.318741,-0.2732933,0.6343138,0.661683,0.4243909,0.163986,0.5959669,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
503,14.45305,left,2.730132,0.1045444,0.6625991,0.5677033,0.3851406,0.6657016,0.2936343,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
503,14.45305,right,2.303978,-0.2645518,0.6284388,0.6676868,0.4156772,0.1643306,0.5953169,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
504,14.47421,left,2.71187,0.121526,0.6534227,0.5720394,0.3698782,0.6715521,0.2915113,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
504,14.47421,right,2.29086,-0.2552558,0.6238871,0.673324,0.408635,0.1685587,0.5926551,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
505,14.49455,left,2.691132,0.1376283,0.6448145,0.5836701,0.3593417,0.6687453,0.2880667,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
505,14.49455,right,2.279592,-0.2466907,0.6207342,0.6770543,0.4047793,0.1770404,0.5885643,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
506,14.51531,left,2.670327,0.1512501,0.6376613,0.5925491,0.3526101,0.6643984,0.2883167,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
506,14.51531,right,2.269251,-0.2391889,0.6187685,0.6790623,0.405097,0.1856791,0.5833473,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
507,14.5357,left,2.647039,0.1642625,0.6309901,0.6046403,0.3478777,0.6553234,0.2897281,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
507,14.5357,right,2.258723,-0.2327973,0.616357,0.6794229,0.4083081,0.1926437,0.5784094,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
508,14.55682,left,2.634395,0.1711064,0.6276025,0.6126422,0.344928,0.6492613,0.2900931,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
508,14.55682,right,2.252951,-0.2296708,0.6150248,0.6792173,0.4095049,0.1957666,0.5767538,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
509,14.57723,left,2.607682,0.1840007,0.620904,0.627984,0.3395086,0.6361866,0.2926375,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
509,14.57723,right,2.239776,-0.2242435,0.6113024,0.6777716,0.4099168,0.2001851,0.5766453,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
510,14.59784,left,2.579203,0.1959221,0.6149307,0.6382016,0.3324366,0.6258881,0.3007471,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
510,14.59784,right,2.224354,-0.2189977,0.6063013,0.6744103,0.4065849,0.2043734,0.5814559,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
511,14.61827,left,2.547253,0.2061976,0.6096622,0.6432418,0.3233161,0.617572,0.3167199,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
511,14.61827,right,2.207657,-0.2126571,0.6004643,0.6715909,0.4012386,0.2070774,0.5874456,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
512,14.63861,left,2.513101,0.2150881,0.6040801,0.6506604,0.3142772,0.6049898,0.3344521,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
512,14.63861,right,2.191463,-0.204542,0.5950836,0.6714107,0.3977615,0.2091452,0.5892807,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
513,14.65913,left,2.476753,0.2246833,0.5975645,0.659781,0.303412,0.5901629,0.3526159,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
513,14.65913,right,2.177032,-0.1931182,0.5913508,0.6730593,0.3964678,0.2135985,0.5866687,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
514,14.67935,left,2.43752,0.2327657,0.5902228,0.6707671,0.2909612,0.5710006,0.3733248,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
514,14.67935,right,2.163824,-0.1790128,0.5885094,0.6768712,0.394652,0.2195445,0.5812877,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
515,14.69974,left,2.41685,0.2360323,0.5862617,0.6767913,0.2849537,0.5592852,0.3846493,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
515,14.69974,right,2.156706,-0.1714846,0.5870321,0.6792191,0.3934963,0.2210188,0.5787683,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
516,14.72004,left,2.376995,0.2439056,0.5772982,0.6854376,0.2698896,0.5410119,0.4057598,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
516,14.72004,right,2.139589,-0.1586315,0.5837814,0.6834147,0.3933865,0.2171215,0.5753692,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
517,14.74154,left,2.339347,0.253523,0.5668612,0.6892229,0.2505386,0.5305603,0.4250975,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
517,14.74154,right,2.12041,-0.1474385,0.5781735,0.6872163,0.3925774,0.2073751,0.5749889,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
518,14.76237,left,2.30345,0.2626009,0.5574112,0.6866039,0.2315229,0.5258112,0.4455276,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
518,14.76237,right,2.102283,-0.1356176,0.5733547,0.6912188,0.3942369,0.1979494,0.5723721,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
519,14.78286,left,2.269412,0.2691767,0.549614,0.6887174,0.2219571,0.5118239,0.4630764,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
519,14.78286,right,2.086202,-0.1228604,0.5700747,0.6942536,0.3954085,0.194929,0.5689171,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
520,14.80352,left,2.235889,0.2749842,0.5414695,0.6917617,0.2134586,0.4958147,0.4796551,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
520,14.80352,right,2.069579,-0.1086288,0.5670899,0.696347,0.3894586,0.200081,0.5686744,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
521,14.8253,left,2.203947,0.2833183,0.5323081,0.6953897,0.2012568,0.4835915,0.4920042,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
521,14.8253,right,2.050883,-0.09565262,0.5619475,0.6982517,0.3807667,0.2003073,0.5721348,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
522,14.84673,left,2.175222,0.2954001,0.5208248,0.7026692,0.1866735,0.4745013,0.4962434,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
522,14.84673,right,2.028536,-0.08555801,0.5541058,0.7007611,0.371937,0.1899837,0.5783623,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
523,14.86779,left,2.148919,0.3065751,0.5100117,0.7118829,0.1762734,0.4618482,0.4988454,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
523,14.86779,right,2.00712,-0.07689919,0.5457797,0.7020069,0.3634185,0.1789685,0.5857333,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
524,14.88895,left,2.136149,0.3106419,0.5049078,0.7145607,0.1707518,0.4563289,0.5020067,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
524,14.88895,right,1.997117,-0.07282154,0.541707,0.7029833,0.3609926,0.1720635,0.5881267,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
525,14.91053,left,2.111052,0.3174078,0.4957827,0.7169325,0.1617071,0.4459629,0.5108579,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
525,14.91053,right,1.979466,-0.0646607,0.5346552,0.7049421,0.3604298,0.1594455,0.5896813,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
526,14.94295,left,2.076617,0.3242415,0.4844532,0.7147365,0.1524546,0.4355448,0.5255569,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
526,14.94295,right,1.959881,-0.04937525,0.5283568,0.7075209,0.3588417,0.1580033,0.5879471,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
527,14.9731,left,2.042726,0.33351,0.4697834,0.7246954,0.1477218,0.4129483,0.5314777,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
527,14.9731,right,1.941746,-0.03696504,0.5212511,0.7071313,0.3517798,0.1614033,0.5917477,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
528,15.00624,left,2.010895,0.3444859,0.4544369,0.7370905,0.1422673,0.3895907,0.533551,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
528,15.00624,right,1.921802,-0.02885182,0.5106183,0.7065104,0.3465988,0.1515331,0.5981222,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
529,15.04283,left,1.980791,0.3533765,0.4400585,0.7378573,0.1256195,0.3832181,0.5412303,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
529,15.04283,right,1.902189,-0.01939137,0.4986855,0.7081097,0.3413034,0.1408975,0.6018642,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
530,15.06371,left,1.962378,0.3587138,0.4316941,0.7405154,0.1197897,0.3753124,0.544452,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
530,15.06371,right,1.889863,-0.0125802,0.4908344,0.7093384,0.3358038,0.1379936,0.6041793,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
531,15.08523,left,1.945502,0.3640294,0.4236106,0.7457359,0.1197231,0.3629364,0.5457303,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
531,15.08523,right,1.876798,-0.007276803,0.4823117,0.7095112,0.3314983,0.1336243,0.6073281,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
532,15.10599,left,1.930761,0.3698333,0.4178803,0.7491398,0.1227712,0.3541217,0.5461819,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
532,15.10599,right,1.862766,-0.003047496,0.4726553,0.7092422,0.3276088,0.1273064,0.6110983,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
533,15.13019,left,1.919288,0.3751704,0.4147145,0.749277,0.1278734,0.3517835,0.546334,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
533,15.13019,right,1.848601,0.0006609708,0.4624802,0.7086284,0.3250864,0.1190317,0.614814,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
534,15.15102,left,1.906206,0.3786948,0.4100518,0.7495546,0.1320008,0.3454824,0.548986,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
534,15.15102,right,1.834288,0.005480796,0.4521505,0.7091846,0.3203337,0.1123991,0.6179078,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
535,15.17271,left,1.891008,0.3832531,0.4019032,0.7479108,0.1226618,0.3462824,0.5528762,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
535,15.17271,right,1.818887,0.009726509,0.4405978,0.7100024,0.3150722,0.1030317,0.6212977,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
536,15.19455,left,1.873494,0.3875,0.3922315,0.7441296,0.1058731,0.3498126,0.5591897,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
536,15.19455,right,1.803962,0.01375109,0.4298993,0.7108747,0.3096144,0.09393043,0.6244783,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
537,15.21565,left,1.858023,0.3943401,0.3817215,0.7418857,0.08742936,0.356383,0.5612067,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
537,15.21565,right,1.789704,0.01692402,0.4200737,0.7112473,0.3063888,0.08455398,0.6269799,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
538,15.2369,left,1.845445,0.4016945,0.3744006,0.7448034,0.0827322,0.3555793,0.5585576,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
538,15.2369,right,1.776119,0.01884401,0.4113075,0.7105827,0.303411,0.07809582,0.6300121,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
539,15.25935,left,1.833751,0.4069503,0.3702598,0.7458771,0.086474,0.3528996,0.5582575,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
539,15.25935,right,1.762971,0.02076191,0.4041941,0.7100822,0.3027236,0.07294332,0.6315227,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
540,15.28077,left,1.820637,0.4070894,0.3682598,0.7428638,0.09381423,0.3481132,0.5640652,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
540,15.28077,right,1.749685,0.02334054,0.3973672,0.7097578,0.299731,0.07140675,0.6334874,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
541,15.30291,left,1.806986,0.407435,0.3650308,0.7397376,0.09623323,0.3459794,0.5690569,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
